name,date,time,value
pm2p5,6/2/2010,21:00:00,2.90E-08
pm10,6/2/2010,21:00:00,3.46E-08
U10M,6/2/2010,21:00:00,1.67725
V10M,6/2/2010,21:00:00,1.54501
T2M,6/2/2010,21:00:00,294.41
D2M,6/2/2010,21:00:00,293.538
pm1,6/3/2010,0:00:00,2.15E-08
pm2p5,6/3/2010,0:00:00,3.24E-08
pm10,6/3/2010,0:00:00,3.81E-08
U10M,6/3/2010,0:00:00,-0.118883
V10M,6/3/2010,0:00:00,0.633385
T2M,6/3/2010,0:00:00,294.7
D2M,6/3/2010,0:00:00,293.583
pm1,6/3/2010,3:00:00,1.93E-08
pm2p5,6/3/2010,3:00:00,2.79E-08
pm10,6/3/2010,3:00:00,3.36E-08
U10M,6/3/2010,3:00:00,-0.374086
V10M,6/3/2010,3:00:00,0.249678
T2M,6/3/2010,3:00:00,293.493
D2M,6/3/2010,3:00:00,292.94
pm1,6/3/2010,6:00:00,1.77E-08
pm2p5,6/3/2010,6:00:00,2.43E-08
pm10,6/3/2010,6:00:00,2.97E-08
U10M,6/3/2010,6:00:00,-0.608641
V10M,6/3/2010,6:00:00,-0.0609527
T2M,6/3/2010,6:00:00,294.972
D2M,6/3/2010,6:00:00,294.113
pm1,6/3/2010,9:00:00,1.87E-08
pm2p5,6/3/2010,9:00:00,2.53E-08
pm10,6/3/2010,9:00:00,3.34E-08
U10M,6/3/2010,9:00:00,-0.802618
V10M,6/3/2010,9:00:00,0.595249
T2M,6/3/2010,9:00:00,294.358
D2M,6/3/2010,9:00:00,293.608
pm1,6/3/2010,12:00:00,3.77E-08
pm2p5,6/3/2010,12:00:00,6.47E-08
pm10,6/3/2010,12:00:00,8.60E-08
U10M,6/3/2010,12:00:00,-1.87613
V10M,6/3/2010,12:00:00,1.85371
T2M,6/3/2010,12:00:00,293.498
D2M,6/3/2010,12:00:00,293.498
pm1,6/3/2010,15:00:00,3.09E-08
pm2p5,6/3/2010,15:00:00,5.28E-08
pm10,6/3/2010,15:00:00,6.59E-08
U10M,6/3/2010,15:00:00,0.240106
V10M,6/3/2010,15:00:00,1.43692
T2M,6/3/2010,15:00:00,293.207
D2M,6/3/2010,15:00:00,293.207
pm1,6/3/2010,18:00:00,2.56E-08
pm2p5,6/3/2010,18:00:00,4.21E-08
pm10,6/3/2010,18:00:00,5.27E-08
U10M,6/3/2010,18:00:00,2.19967
V10M,6/3/2010,18:00:00,-0.228029
T2M,6/3/2010,18:00:00,293.205
D2M,6/3/2010,18:00:00,293.19
pm1,6/3/2010,21:00:00,1.84E-08
pm2p5,6/3/2010,21:00:00,2.99E-08
pm10,6/3/2010,21:00:00,3.66E-08
U10M,6/3/2010,21:00:00,2.09699
V10M,6/3/2010,21:00:00,0.333392
T2M,6/3/2010,21:00:00,293.324
D2M,6/3/2010,21:00:00,292.546
pm1,6/4/2010,0:00:00,7.70E-09
pm2p5,6/4/2010,0:00:00,1.20E-08
pm10,6/4/2010,0:00:00,1.52E-08
U10M,6/4/2010,0:00:00,0.547819
V10M,6/4/2010,0:00:00,0.892077
T2M,6/4/2010,0:00:00,293.517
D2M,6/4/2010,0:00:00,292.162
pm1,6/4/2010,3:00:00,6.57E-09
pm2p5,6/4/2010,3:00:00,9.80E-09
pm10,6/4/2010,3:00:00,1.28E-08
U10M,6/4/2010,3:00:00,0.677984
V10M,6/4/2010,3:00:00,0.512986
T2M,6/4/2010,3:00:00,293.963
D2M,6/4/2010,3:00:00,291.917
pm1,6/4/2010,6:00:00,7.04E-09
pm2p5,6/4/2010,6:00:00,1.02E-08
pm10,6/4/2010,6:00:00,1.34E-08
U10M,6/4/2010,6:00:00,0.763824
V10M,6/4/2010,6:00:00,-0.118342
T2M,6/4/2010,6:00:00,294.778
D2M,6/4/2010,6:00:00,293.849
pm1,6/4/2010,9:00:00,1.10E-08
pm2p5,6/4/2010,9:00:00,1.68E-08
pm10,6/4/2010,9:00:00,2.47E-08
U10M,6/4/2010,9:00:00,1.24103
V10M,6/4/2010,9:00:00,-0.592944
T2M,6/4/2010,9:00:00,293.456
D2M,6/4/2010,9:00:00,293.287
pm1,6/4/2010,12:00:00,9.69E-09
pm2p5,6/4/2010,12:00:00,1.62E-08
pm10,6/4/2010,12:00:00,2.35E-08
U10M,6/4/2010,12:00:00,1.22475
V10M,6/4/2010,12:00:00,-0.221498
T2M,6/4/2010,12:00:00,292.765
D2M,6/4/2010,12:00:00,292.765
pm1,6/4/2010,15:00:00,1.04E-08
pm2p5,6/4/2010,15:00:00,1.80E-08
pm10,6/4/2010,15:00:00,2.51E-08
U10M,6/4/2010,15:00:00,3.75832
V10M,6/4/2010,15:00:00,-0.722023
T2M,6/4/2010,15:00:00,293.124
D2M,6/4/2010,15:00:00,293.123
pm1,6/4/2010,18:00:00,8.65E-09
pm2p5,6/4/2010,18:00:00,1.61E-08
pm10,6/4/2010,18:00:00,2.23E-08
U10M,6/4/2010,18:00:00,4.72403
V10M,6/4/2010,18:00:00,-0.0401838
T2M,6/4/2010,18:00:00,294.017
D2M,6/4/2010,18:00:00,293.726
pm1,6/4/2010,21:00:00,7.86E-09
pm2p5,6/4/2010,21:00:00,1.61E-08
pm10,6/4/2010,21:00:00,2.24E-08
U10M,6/4/2010,21:00:00,5.17133
V10M,6/4/2010,21:00:00,1.34671
T2M,6/4/2010,21:00:00,294.407
D2M,6/4/2010,21:00:00,292.841
pm1,6/5/2010,0:00:00,9.33E-10
pm2p5,6/5/2010,0:00:00,1.89E-09
pm10,6/5/2010,0:00:00,2.50E-09
U10M,6/5/2010,0:00:00,4.05924
V10M,6/5/2010,0:00:00,0.933962
T2M,6/5/2010,0:00:00,294.382
D2M,6/5/2010,0:00:00,292.371
pm1,6/5/2010,3:00:00,5.86E-10
pm2p5,6/5/2010,3:00:00,1.15E-09
pm10,6/5/2010,3:00:00,1.51E-09
U10M,6/5/2010,3:00:00,3.07312
V10M,6/5/2010,3:00:00,1.51145
T2M,6/5/2010,3:00:00,294.678
D2M,6/5/2010,3:00:00,291.782
pm1,6/5/2010,6:00:00,4.97E-10
pm2p5,6/5/2010,6:00:00,8.52E-10
pm10,6/5/2010,6:00:00,1.04E-09
U10M,6/5/2010,6:00:00,3.19897
V10M,6/5/2010,6:00:00,1.14655
T2M,6/5/2010,6:00:00,294.381
D2M,6/5/2010,6:00:00,293.675
pm1,6/5/2010,9:00:00,1.26E-09
pm2p5,6/5/2010,9:00:00,2.22E-09
pm10,6/5/2010,9:00:00,2.85E-09
U10M,6/5/2010,9:00:00,4.28696
V10M,6/5/2010,9:00:00,0.900556
T2M,6/5/2010,9:00:00,292.43
D2M,6/5/2010,9:00:00,292.112
pm1,6/5/2010,12:00:00,7.03E-09
pm2p5,6/5/2010,12:00:00,1.08E-08
pm10,6/5/2010,12:00:00,1.49E-08
U10M,6/5/2010,12:00:00,4.56478
V10M,6/5/2010,12:00:00,-0.0255093
T2M,6/5/2010,12:00:00,292.563
D2M,6/5/2010,12:00:00,292.563
pm1,6/5/2010,15:00:00,5.26E-09
pm2p5,6/5/2010,15:00:00,7.46E-09
pm10,6/5/2010,15:00:00,1.04E-08
U10M,6/5/2010,15:00:00,4.7852
V10M,6/5/2010,15:00:00,1.54976
T2M,6/5/2010,15:00:00,291.915
D2M,6/5/2010,15:00:00,291.915
pm1,6/5/2010,18:00:00,3.74E-09
pm2p5,6/5/2010,18:00:00,5.09E-09
pm10,6/5/2010,18:00:00,7.22E-09
U10M,6/5/2010,18:00:00,5.60176
V10M,6/5/2010,18:00:00,2.47686
T2M,6/5/2010,18:00:00,293.268
D2M,6/5/2010,18:00:00,293.267
pm1,6/5/2010,21:00:00,4.78E-09
pm2p5,6/5/2010,21:00:00,6.52E-09
pm10,6/5/2010,21:00:00,9.44E-09
U10M,6/5/2010,21:00:00,5.63638
V10M,6/5/2010,21:00:00,3.21366
T2M,6/5/2010,21:00:00,294.408
D2M,6/5/2010,21:00:00,293.602
pm1,6/6/2010,0:00:00,2.86E-08
pm2p5,6/6/2010,0:00:00,3.93E-08
pm10,6/6/2010,0:00:00,5.52E-08
U10M,6/6/2010,0:00:00,3.89336
V10M,6/6/2010,0:00:00,2.26096
T2M,6/6/2010,0:00:00,295.652
D2M,6/6/2010,0:00:00,293.643
pm1,6/6/2010,3:00:00,2.07E-08
pm2p5,6/6/2010,3:00:00,2.83E-08
pm10,6/6/2010,3:00:00,4.01E-08
U10M,6/6/2010,3:00:00,2.98068
V10M,6/6/2010,3:00:00,2.29903
T2M,6/6/2010,3:00:00,296.346
D2M,6/6/2010,3:00:00,293.758
pm1,6/6/2010,6:00:00,1.92E-08
pm2p5,6/6/2010,6:00:00,2.56E-08
pm10,6/6/2010,6:00:00,3.79E-08
U10M,6/6/2010,6:00:00,3.97182
V10M,6/6/2010,6:00:00,2.59266
T2M,6/6/2010,6:00:00,295.066
D2M,6/6/2010,6:00:00,293.197
pm1,6/6/2010,9:00:00,2.32E-08
pm2p5,6/6/2010,9:00:00,2.98E-08
pm10,6/6/2010,9:00:00,4.51E-08
U10M,6/6/2010,9:00:00,4.85361
V10M,6/6/2010,9:00:00,2.64241
T2M,6/6/2010,9:00:00,294.373
D2M,6/6/2010,9:00:00,291.669
pm1,6/6/2010,12:00:00,1.87E-08
pm2p5,6/6/2010,12:00:00,2.35E-08
pm10,6/6/2010,12:00:00,3.47E-08
U10M,6/6/2010,12:00:00,4.76319
V10M,6/6/2010,12:00:00,1.55778
T2M,6/6/2010,12:00:00,294.634
D2M,6/6/2010,12:00:00,292.581
pm1,6/6/2010,15:00:00,1.57E-08
pm2p5,6/6/2010,15:00:00,2.03E-08
pm10,6/6/2010,15:00:00,2.93E-08
U10M,6/6/2010,15:00:00,5.44893
V10M,6/6/2010,15:00:00,1.26707
T2M,6/6/2010,15:00:00,294.197
D2M,6/6/2010,15:00:00,292.991
pm1,6/6/2010,18:00:00,1.08E-08
pm2p5,6/6/2010,18:00:00,1.50E-08
pm10,6/6/2010,18:00:00,2.16E-08
U10M,6/6/2010,18:00:00,6.24445
V10M,6/6/2010,18:00:00,1.30288
T2M,6/6/2010,18:00:00,294.242
D2M,6/6/2010,18:00:00,293.716
pm1,6/6/2010,21:00:00,7.85E-09
pm2p5,6/6/2010,21:00:00,1.30E-08
pm10,6/6/2010,21:00:00,1.88E-08
U10M,6/6/2010,21:00:00,6.11254
V10M,6/6/2010,21:00:00,1.92004
T2M,6/6/2010,21:00:00,294.832
D2M,6/6/2010,21:00:00,293.933
pm1,6/7/2010,0:00:00,1.11E-08
pm2p5,6/7/2010,0:00:00,2.01E-08
pm10,6/7/2010,0:00:00,2.83E-08
U10M,6/7/2010,0:00:00,5.32484
V10M,6/7/2010,0:00:00,2.31785
T2M,6/7/2010,0:00:00,295.225
D2M,6/7/2010,0:00:00,292.967
pm1,6/7/2010,3:00:00,1.10E-08
pm2p5,6/7/2010,3:00:00,2.05E-08
pm10,6/7/2010,3:00:00,2.91E-08
U10M,6/7/2010,3:00:00,5.83335
V10M,6/7/2010,3:00:00,2.65944
T2M,6/7/2010,3:00:00,295.399
D2M,6/7/2010,3:00:00,291.881
pm1,6/7/2010,6:00:00,1.05E-08
pm2p5,6/7/2010,6:00:00,1.90E-08
pm10,6/7/2010,6:00:00,2.65E-08
U10M,6/7/2010,6:00:00,5.46325
V10M,6/7/2010,6:00:00,2.30646
T2M,6/7/2010,6:00:00,294.349
D2M,6/7/2010,6:00:00,292.805
pm1,6/7/2010,9:00:00,1.02E-08
pm2p5,6/7/2010,9:00:00,1.73E-08
pm10,6/7/2010,9:00:00,2.37E-08
U10M,6/7/2010,9:00:00,4.81067
V10M,6/7/2010,9:00:00,2.05417
T2M,6/7/2010,9:00:00,293.821
D2M,6/7/2010,9:00:00,292.981
pm1,6/7/2010,12:00:00,1.14E-08
pm2p5,6/7/2010,12:00:00,1.78E-08
pm10,6/7/2010,12:00:00,2.40E-08
U10M,6/7/2010,12:00:00,3.68012
V10M,6/7/2010,12:00:00,1.93901
T2M,6/7/2010,12:00:00,293.503
D2M,6/7/2010,12:00:00,292.941
pm1,6/7/2010,15:00:00,1.19E-08
pm2p5,6/7/2010,15:00:00,1.82E-08
pm10,6/7/2010,15:00:00,2.46E-08
U10M,6/7/2010,15:00:00,5.15654
V10M,6/7/2010,15:00:00,1.07362
T2M,6/7/2010,15:00:00,293.427
D2M,6/7/2010,15:00:00,293.287
pm1,6/7/2010,18:00:00,1.08E-08
pm2p5,6/7/2010,18:00:00,1.68E-08
pm10,6/7/2010,18:00:00,2.23E-08
U10M,6/7/2010,18:00:00,4.60202
V10M,6/7/2010,18:00:00,1.41798
T2M,6/7/2010,18:00:00,294.583
D2M,6/7/2010,18:00:00,293.353
pm1,6/7/2010,21:00:00,9.92E-09
pm2p5,6/7/2010,21:00:00,1.56E-08
pm10,6/7/2010,21:00:00,2.07E-08
U10M,6/7/2010,21:00:00,4.5878
V10M,6/7/2010,21:00:00,3.22044
T2M,6/7/2010,21:00:00,295.211
D2M,6/7/2010,21:00:00,292.702
pm1,6/8/2010,0:00:00,8.30E-09
pm2p5,6/8/2010,0:00:00,1.32E-08
pm10,6/8/2010,0:00:00,1.71E-08
U10M,6/8/2010,0:00:00,4.06745
V10M,6/8/2010,0:00:00,3.04005
T2M,6/8/2010,0:00:00,295.457
D2M,6/8/2010,0:00:00,292.566
pm1,6/8/2010,3:00:00,5.95E-09
pm2p5,6/8/2010,3:00:00,9.41E-09
pm10,6/8/2010,3:00:00,1.21E-08
U10M,6/8/2010,3:00:00,3.64947
V10M,6/8/2010,3:00:00,2.27715
T2M,6/8/2010,3:00:00,295.156
D2M,6/8/2010,3:00:00,291.75
pm1,6/8/2010,6:00:00,5.15E-09
pm2p5,6/8/2010,6:00:00,7.86E-09
pm10,6/8/2010,6:00:00,1.01E-08
U10M,6/8/2010,6:00:00,2.5326
V10M,6/8/2010,6:00:00,2.65134
T2M,6/8/2010,6:00:00,294.653
D2M,6/8/2010,6:00:00,293.652
pm1,6/8/2010,9:00:00,5.63E-09
pm2p5,6/8/2010,9:00:00,8.11E-09
pm10,6/8/2010,9:00:00,1.06E-08
U10M,6/8/2010,9:00:00,0.890671
V10M,6/8/2010,9:00:00,2.98645
T2M,6/8/2010,9:00:00,292.588
D2M,6/8/2010,9:00:00,292.258
pm1,6/8/2010,12:00:00,1.12E-08
pm2p5,6/8/2010,12:00:00,1.52E-08
pm10,6/8/2010,12:00:00,2.02E-08
U10M,6/8/2010,12:00:00,-0.987524
V10M,6/8/2010,12:00:00,2.90403
T2M,6/8/2010,12:00:00,291.843
D2M,6/8/2010,12:00:00,291.842
pm1,6/8/2010,15:00:00,1.21E-08
pm2p5,6/8/2010,15:00:00,1.67E-08
pm10,6/8/2010,15:00:00,2.24E-08
U10M,6/8/2010,15:00:00,0.525952
V10M,6/8/2010,15:00:00,3.7798
T2M,6/8/2010,15:00:00,291.601
D2M,6/8/2010,15:00:00,291.601
pm1,6/8/2010,18:00:00,1.08E-08
pm2p5,6/8/2010,18:00:00,1.46E-08
pm10,6/8/2010,18:00:00,1.93E-08
U10M,6/8/2010,18:00:00,1.04354
V10M,6/8/2010,18:00:00,1.99896
T2M,6/8/2010,18:00:00,294.076
D2M,6/8/2010,18:00:00,293.766
pm1,6/8/2010,21:00:00,8.57E-09
pm2p5,6/8/2010,21:00:00,1.14E-08
pm10,6/8/2010,21:00:00,1.50E-08
U10M,6/8/2010,21:00:00,1.15219
V10M,6/8/2010,21:00:00,2.52894
T2M,6/8/2010,21:00:00,294.212
D2M,6/8/2010,21:00:00,293.332
pm1,6/9/2010,0:00:00,2.41E-08
pm2p5,6/9/2010,0:00:00,3.21E-08
pm10,6/9/2010,0:00:00,4.15E-08
U10M,6/9/2010,0:00:00,-0.33875
V10M,6/9/2010,0:00:00,1.87336
T2M,6/9/2010,0:00:00,294.668
D2M,6/9/2010,0:00:00,292.832
pm1,6/9/2010,3:00:00,1.76E-08
pm2p5,6/9/2010,3:00:00,2.32E-08
pm10,6/9/2010,3:00:00,3.04E-08
U10M,6/9/2010,3:00:00,0.322859
V10M,6/9/2010,3:00:00,2.29047
T2M,6/9/2010,3:00:00,294.732
D2M,6/9/2010,3:00:00,292.01
pm1,6/9/2010,6:00:00,1.49E-08
pm2p5,6/9/2010,6:00:00,1.94E-08
pm10,6/9/2010,6:00:00,2.57E-08
U10M,6/9/2010,6:00:00,0.934222
V10M,6/9/2010,6:00:00,1.55272
T2M,6/9/2010,6:00:00,295.298
D2M,6/9/2010,6:00:00,293.738
pm1,6/9/2010,9:00:00,1.52E-08
pm2p5,6/9/2010,9:00:00,1.96E-08
pm10,6/9/2010,9:00:00,2.64E-08
U10M,6/9/2010,9:00:00,-0.293508
V10M,6/9/2010,9:00:00,1.96233
T2M,6/9/2010,9:00:00,293.387
D2M,6/9/2010,9:00:00,293.388
pm1,6/9/2010,12:00:00,1.09E-08
pm2p5,6/9/2010,12:00:00,1.34E-08
pm10,6/9/2010,12:00:00,1.88E-08
U10M,6/9/2010,12:00:00,-0.214405
V10M,6/9/2010,12:00:00,4.2794
T2M,6/9/2010,12:00:00,292.079
D2M,6/9/2010,12:00:00,292.079
pm1,6/9/2010,15:00:00,1.21E-08
pm2p5,6/9/2010,15:00:00,1.50E-08
pm10,6/9/2010,15:00:00,2.09E-08
U10M,6/9/2010,15:00:00,2.44983
V10M,6/9/2010,15:00:00,3.53757
T2M,6/9/2010,15:00:00,293.565
D2M,6/9/2010,15:00:00,293.413
pm1,6/9/2010,18:00:00,8.51E-09
pm2p5,6/9/2010,18:00:00,1.06E-08
pm10,6/9/2010,18:00:00,1.46E-08
U10M,6/9/2010,18:00:00,2.48396
V10M,6/9/2010,18:00:00,-0.287448
T2M,6/9/2010,18:00:00,294.959
D2M,6/9/2010,18:00:00,294.094
pm1,6/9/2010,21:00:00,6.04E-09
pm2p5,6/9/2010,21:00:00,7.55E-09
pm10,6/9/2010,21:00:00,1.03E-08
U10M,6/9/2010,21:00:00,1.7693
V10M,6/9/2010,21:00:00,2.77861
T2M,6/9/2010,21:00:00,295.011
D2M,6/9/2010,21:00:00,293.763
pm1,6/10/2010,0:00:00,1.73E-08
pm2p5,6/10/2010,0:00:00,2.20E-08
pm10,6/10/2010,0:00:00,2.99E-08
U10M,6/10/2010,0:00:00,1.7976
V10M,6/10/2010,0:00:00,3.10678
T2M,6/10/2010,0:00:00,295.081
D2M,6/10/2010,0:00:00,292.807
pm1,6/10/2010,3:00:00,1.51E-08
pm2p5,6/10/2010,3:00:00,1.94E-08
pm10,6/10/2010,3:00:00,2.64E-08
U10M,6/10/2010,3:00:00,2.85908
V10M,6/10/2010,3:00:00,1.78392
T2M,6/10/2010,3:00:00,295.741
D2M,6/10/2010,3:00:00,292.883
pm1,6/10/2010,6:00:00,1.42E-08
pm2p5,6/10/2010,6:00:00,1.83E-08
pm10,6/10/2010,6:00:00,2.49E-08
U10M,6/10/2010,6:00:00,2.25145
V10M,6/10/2010,6:00:00,2.1276
T2M,6/10/2010,6:00:00,295.095
D2M,6/10/2010,6:00:00,293.917
pm1,6/10/2010,9:00:00,1.53E-08
pm2p5,6/10/2010,9:00:00,1.98E-08
pm10,6/10/2010,9:00:00,2.70E-08
U10M,6/10/2010,9:00:00,1.75688
V10M,6/10/2010,9:00:00,2.67508
T2M,6/10/2010,9:00:00,294.312
D2M,6/10/2010,9:00:00,293.787
pm1,6/10/2010,12:00:00,7.73E-09
pm2p5,6/10/2010,12:00:00,9.55E-09
pm10,6/10/2010,12:00:00,1.32E-08
U10M,6/10/2010,12:00:00,0.419345
V10M,6/10/2010,12:00:00,3.12906
T2M,6/10/2010,12:00:00,291.584
D2M,6/10/2010,12:00:00,291.364
pm1,6/10/2010,15:00:00,1.13E-08
pm2p5,6/10/2010,15:00:00,1.42E-08
pm10,6/10/2010,15:00:00,1.96E-08
U10M,6/10/2010,15:00:00,2.44471
V10M,6/10/2010,15:00:00,2.7839
T2M,6/10/2010,15:00:00,293.373
D2M,6/10/2010,15:00:00,292.745
pm1,6/10/2010,18:00:00,1.11E-08
pm2p5,6/10/2010,18:00:00,1.42E-08
pm10,6/10/2010,18:00:00,1.92E-08
U10M,6/10/2010,18:00:00,1.55619
V10M,6/10/2010,18:00:00,0.116899
T2M,6/10/2010,18:00:00,294.611
D2M,6/10/2010,18:00:00,294.248
pm1,6/10/2010,21:00:00,9.05E-09
pm2p5,6/10/2010,21:00:00,1.16E-08
pm10,6/10/2010,21:00:00,1.55E-08
U10M,6/10/2010,21:00:00,-0.973655
V10M,6/10/2010,21:00:00,2.14123
T2M,6/10/2010,21:00:00,294.127
D2M,6/10/2010,21:00:00,293.437
pm1,6/11/2010,0:00:00,1.53E-08
pm2p5,6/11/2010,0:00:00,1.97E-08
pm10,6/11/2010,0:00:00,2.61E-08
U10M,6/11/2010,0:00:00,-1.90229
V10M,6/11/2010,0:00:00,1.72355
T2M,6/11/2010,0:00:00,293.414
D2M,6/11/2010,0:00:00,292.568
pm1,6/11/2010,3:00:00,1.34E-08
pm2p5,6/11/2010,3:00:00,1.74E-08
pm10,6/11/2010,3:00:00,2.35E-08
U10M,6/11/2010,3:00:00,-2.53906
V10M,6/11/2010,3:00:00,0.152457
T2M,6/11/2010,3:00:00,294.121
D2M,6/11/2010,3:00:00,292.825
pm1,6/11/2010,6:00:00,1.02E-08
pm2p5,6/11/2010,6:00:00,1.34E-08
pm10,6/11/2010,6:00:00,1.84E-08
U10M,6/11/2010,6:00:00,-3.56126
V10M,6/11/2010,6:00:00,-0.815629
T2M,6/11/2010,6:00:00,294.094
D2M,6/11/2010,6:00:00,293.987
pm1,6/11/2010,9:00:00,7.64E-09
pm2p5,6/11/2010,9:00:00,9.88E-09
pm10,6/11/2010,9:00:00,1.39E-08
U10M,6/11/2010,9:00:00,-3.35289
V10M,6/11/2010,9:00:00,-1.16456
T2M,6/11/2010,9:00:00,292.026
D2M,6/11/2010,9:00:00,292.026
pm1,6/11/2010,12:00:00,7.01E-09
pm2p5,6/11/2010,12:00:00,8.93E-09
pm10,6/11/2010,12:00:00,1.25E-08
U10M,6/11/2010,12:00:00,-2.68721
V10M,6/11/2010,12:00:00,-1.37729
T2M,6/11/2010,12:00:00,291.978
D2M,6/11/2010,12:00:00,291.979
pm1,6/11/2010,15:00:00,4.83E-09
pm2p5,6/11/2010,15:00:00,6.10E-09
pm10,6/11/2010,15:00:00,8.47E-09
U10M,6/11/2010,15:00:00,-0.604783
V10M,6/11/2010,15:00:00,-2.93633
T2M,6/11/2010,15:00:00,292.628
D2M,6/11/2010,15:00:00,292.388
pm1,6/11/2010,18:00:00,3.33E-09
pm2p5,6/11/2010,18:00:00,4.31E-09
pm10,6/11/2010,18:00:00,5.87E-09
U10M,6/11/2010,18:00:00,0.00153637
V10M,6/11/2010,18:00:00,-3.31186
T2M,6/11/2010,18:00:00,293.481
D2M,6/11/2010,18:00:00,293.271
pm1,6/11/2010,21:00:00,2.98E-09
pm2p5,6/11/2010,21:00:00,3.90E-09
pm10,6/11/2010,21:00:00,5.25E-09
U10M,6/11/2010,21:00:00,-0.220576
V10M,6/11/2010,21:00:00,-2.65309
T2M,6/11/2010,21:00:00,294.286
D2M,6/11/2010,21:00:00,292.725
pm1,6/12/2010,0:00:00,3.43E-08
pm2p5,6/12/2010,0:00:00,4.55E-08
pm10,6/12/2010,0:00:00,6.03E-08
U10M,6/12/2010,0:00:00,0.743362
V10M,6/12/2010,0:00:00,-2.52662
T2M,6/12/2010,0:00:00,294.746
D2M,6/12/2010,0:00:00,292.25
pm1,6/12/2010,3:00:00,3.27E-08
pm2p5,6/12/2010,3:00:00,4.43E-08
pm10,6/12/2010,3:00:00,5.84E-08
U10M,6/12/2010,3:00:00,0.114605
V10M,6/12/2010,3:00:00,-4.03005
T2M,6/12/2010,3:00:00,296.018
D2M,6/12/2010,3:00:00,292.42
pm1,6/12/2010,6:00:00,3.41E-08
pm2p5,6/12/2010,6:00:00,4.68E-08
pm10,6/12/2010,6:00:00,6.13E-08
U10M,6/12/2010,6:00:00,-1.08512
V10M,6/12/2010,6:00:00,-4.86772
T2M,6/12/2010,6:00:00,294.954
D2M,6/12/2010,6:00:00,293.177
pm1,6/12/2010,9:00:00,3.07E-08
pm2p5,6/12/2010,9:00:00,4.20E-08
pm10,6/12/2010,9:00:00,5.51E-08
U10M,6/12/2010,9:00:00,-2.0047
V10M,6/12/2010,9:00:00,-3.38401
T2M,6/12/2010,9:00:00,295.321
D2M,6/12/2010,9:00:00,293.469
pm1,6/12/2010,12:00:00,5.38E-09
pm2p5,6/12/2010,12:00:00,7.22E-09
pm10,6/12/2010,12:00:00,9.60E-09
U10M,6/12/2010,12:00:00,-0.207963
V10M,6/12/2010,12:00:00,-2.15018
T2M,6/12/2010,12:00:00,295.061
D2M,6/12/2010,12:00:00,292.829
pm1,6/12/2010,15:00:00,5.17E-09
pm2p5,6/12/2010,15:00:00,7.03E-09
pm10,6/12/2010,15:00:00,9.28E-09
U10M,6/12/2010,15:00:00,2.54978
V10M,6/12/2010,15:00:00,-3.16917
T2M,6/12/2010,15:00:00,295.029
D2M,6/12/2010,15:00:00,292.401
pm1,6/12/2010,18:00:00,4.99E-09
pm2p5,6/12/2010,18:00:00,7.26E-09
pm10,6/12/2010,18:00:00,9.56E-09
U10M,6/12/2010,18:00:00,3.08747
V10M,6/12/2010,18:00:00,-3.02001
T2M,6/12/2010,18:00:00,293.965
D2M,6/12/2010,18:00:00,292.561
pm1,6/12/2010,21:00:00,4.76E-09
pm2p5,6/12/2010,21:00:00,7.18E-09
pm10,6/12/2010,21:00:00,9.46E-09
U10M,6/12/2010,21:00:00,3.6544
V10M,6/12/2010,21:00:00,-1.67296
T2M,6/12/2010,21:00:00,295.473
D2M,6/12/2010,21:00:00,294.263
pm1,6/13/2010,0:00:00,1.58E-08
pm2p5,6/13/2010,0:00:00,2.30E-08
pm10,6/13/2010,0:00:00,3.02E-08
U10M,6/13/2010,0:00:00,3.31408
V10M,6/13/2010,0:00:00,-0.945662
T2M,6/13/2010,0:00:00,296.046
D2M,6/13/2010,0:00:00,292.422
pm1,6/13/2010,3:00:00,1.50E-08
pm2p5,6/13/2010,3:00:00,2.14E-08
pm10,6/13/2010,3:00:00,2.81E-08
U10M,6/13/2010,3:00:00,2.8802
V10M,6/13/2010,3:00:00,-0.0606601
T2M,6/13/2010,3:00:00,297.139
D2M,6/13/2010,3:00:00,291.648
pm1,6/13/2010,6:00:00,1.52E-08
pm2p5,6/13/2010,6:00:00,2.09E-08
pm10,6/13/2010,6:00:00,2.74E-08
U10M,6/13/2010,6:00:00,1.8995
V10M,6/13/2010,6:00:00,0.184375
T2M,6/13/2010,6:00:00,295.121
D2M,6/13/2010,6:00:00,293.231
pm1,6/13/2010,9:00:00,1.61E-08
pm2p5,6/13/2010,9:00:00,2.09E-08
pm10,6/13/2010,9:00:00,2.79E-08
U10M,6/13/2010,9:00:00,1.2154
V10M,6/13/2010,9:00:00,0.168216
T2M,6/13/2010,9:00:00,294.071
D2M,6/13/2010,9:00:00,291.545
pm1,6/13/2010,12:00:00,1.37E-08
pm2p5,6/13/2010,12:00:00,1.74E-08
pm10,6/13/2010,12:00:00,2.34E-08
U10M,6/13/2010,12:00:00,0.73721
V10M,6/13/2010,12:00:00,1.058
T2M,6/13/2010,12:00:00,293.814
D2M,6/13/2010,12:00:00,292.499
pm1,6/13/2010,15:00:00,1.66E-08
pm2p5,6/13/2010,15:00:00,2.07E-08
pm10,6/13/2010,15:00:00,2.81E-08
U10M,6/13/2010,15:00:00,1.20959
V10M,6/13/2010,15:00:00,0.759329
T2M,6/13/2010,15:00:00,293.403
D2M,6/13/2010,15:00:00,292.371
pm1,6/13/2010,18:00:00,1.57E-08
