#,name,date,time,value,
,d2m,2014-01-09,03:00:00,281.846,
,pm1,2014-01-09,06:00:00,1.44304e-08,
,pm2p5,2014-01-09,06:00:00,2.1338e-08,
,pm10,2014-01-09,06:00:00,3.05347e-08,
,u10,2014-01-09,06:00:00,-8.8312,
,v10,2014-01-09,06:00:00,-5.25818,
,t2m,2014-01-09,06:00:00,289.729,
,d2m,2014-01-09,06:00:00,280.992,
,pm1,2014-01-09,09:00:00,9.44411e-09,
,pm2p5,2014-01-09,09:00:00,1.49347e-08,
,pm10,2014-01-09,09:00:00,2.1949e-08,
,u10,2014-01-09,09:00:00,-9.57755,
,v10,2014-01-09,09:00:00,-5.47542,
,t2m,2014-01-09,09:00:00,288.905,
,d2m,2014-01-09,09:00:00,281.18,
,pm1,2014-01-09,12:00:00,5.49509e-09,
,pm2p5,2014-01-09,12:00:00,7.83413e-09,
,pm10,2014-01-09,12:00:00,1.12965e-08,
,u10,2014-01-09,12:00:00,-8.27725,
,v10,2014-01-09,12:00:00,-3.77667,
,t2m,2014-01-09,12:00:00,288.692,
,d2m,2014-01-09,12:00:00,282.091,
,pm1,2014-01-09,15:00:00,6.56702e-09,
,pm2p5,2014-01-09,15:00:00,8.6294e-09,
,pm10,2014-01-09,15:00:00,1.23973e-08,
,u10,2014-01-09,15:00:00,-8.02674,
,v10,2014-01-09,15:00:00,-3.93166,
,t2m,2014-01-09,15:00:00,288.849,
,d2m,2014-01-09,15:00:00,281.053,
,pm1,2014-01-09,18:00:00,6.35319e-09,
,pm2p5,2014-01-09,18:00:00,9.61663e-09,
,pm10,2014-01-09,18:00:00,1.53545e-08,
,u10,2014-01-09,18:00:00,-7.36794,
,v10,2014-01-09,18:00:00,-4.45353,
,t2m,2014-01-09,18:00:00,289.549,
,d2m,2014-01-09,18:00:00,280.099,
,pm1,2014-01-09,21:00:00,6.13976e-09,
,pm2p5,2014-01-09,21:00:00,1.2261e-08,
,pm10,2014-01-09,21:00:00,2.09791e-08,
,u10,2014-01-09,21:00:00,-7.56058,
,v10,2014-01-09,21:00:00,-4.93562,
,t2m,2014-01-09,21:00:00,289.337,
,d2m,2014-01-09,21:00:00,279.732,
,pm1,2014-01-10,00:00:00,2.29407e-09,
,pm2p5,2014-01-10,00:00:00,5.68338e-09,
,pm10,2014-01-10,00:00:00,9.27836e-09,
,u10,2014-01-10,00:00:00,-6.48978,
,v10,2014-01-10,00:00:00,-5.16646,
